Post Office Name,total_population,avg_income_level,Farmer,female_ratio,male_ratio,pct_0-18,pct_19-35,pct_36-60,pct_60+,pct_student,pct_salaried_individual,pct_business_owner,pct_retired,Rural_Presence,kharif_presence,Sowing Period Numeric,Harvesting Period Numeric,cluster_label
Khirsadoha B.O,11279.0,2.125,3939.0,0.5343558826137069,0.46564411738629313,0.17164642255519105,0.39746431421225287,0.26943878003369093,0.16145048319886515,0.17164642255519105,0.0,0.31767000620622393,0.16145048319886515,0.0,1.0,7,11,2
Khuntpipariya B.O,11009.0,2.25,1389.0,0.5456444727041512,0.4543555272958488,0.2945771641384322,0.24834226541920246,0.3019347806340267,0.15514578980833862,0.2945771641384322,0.13171041874829684,0.292397129621219,0.15514578980833862,1.0,1.0,7,11,0
Kohat B.O,13788.0,2.0,2290.0,0.5050043516100957,0.4949956483899043,0.17486219901363503,0.35850014505366984,0.2830722367275892,0.18356541920510588,0.17486219901363503,0.11698578474035393,0.35850014505366984,0.18356541920510588,1.0,1.0,7,11,2
Kondhali B.O,11652.0,2.0,1856.0,0.49236182629591485,0.5076381737040851,0.15714040508067284,0.40679711637487126,0.31968760727772055,0.11637487126673532,0.15714040508067284,0.16040164778578786,0.40679711637487126,0.11637487126673532,1.0,1.0,7,11,2
Koparwarai B.O,10621.0,2.125,4111.0,0.3880048959608323,0.6119951040391677,0.1827511533753884,0.38706336503154126,0.3589115902457396,0.07127389134733075,0.1827511533753884,0.18962432915921287,0.1692872610865267,0.07127389134733075,1.0,1.0,7,11,2
Koparwari B.O,10902.0,2.0,1324.0,0.523390203632361,0.47660979636763895,0.30214639515685193,0.21940928270042195,0.3404879838561732,0.13795633828655293,0.30214639515685193,0.3404879838561732,0.09796367638965328,0.13795633828655293,0.0,1.0,7,11,0
Kudwari B.O,10763.0,2.375,0.0,0.5476168354547989,0.45238316454520117,0.29685032054259963,0.2058905509616278,0.2874663197993125,0.20979280869646008,0.29685032054259963,0.11288674161479141,0.38047012914614886,0.20979280869646008,1.0,1.0,7,11,4
Kuhiya B.O,11692.0,2.375,0.0,0.4757098871022922,0.5242901128977079,0.2168149161820048,0.31739651043448514,0.24247348614437222,0.22331508723913787,0.2168149161820048,0.42807047553883,0.13179952104002737,0.22331508723913787,1.0,1.0,7,11,4
Kunda B.O,32191.0,2.25,5655.0,0.47646857817402377,0.5235314218259762,0.2314311453511851,0.29716380354757543,0.3077568264421733,0.1636482246590662,0.2314311453511851,0.22350967661768817,0.20574073498804013,0.1636482246590662,1.0,1.0,7,11,2
Kundalikalan B.O,11047.0,2.125,2103.0,0.5183307685344437,0.48166923146555624,0.14221055490178328,0.28460215443106723,0.37195618720014484,0.20123110346700462,0.14221055490178328,0.0,0.46618991581424823,0.20123110346700462,1.0,1.0,7,11,2
Kursidhana B.O,11851.0,2.125,4545.0,0.48400978820352714,0.5159902117964729,0.1394819002615813,0.3835119399206818,0.26605349759513963,0.21095266222259726,0.1394819002615813,0.095434984389503,0.17061851320563665,0.21095266222259726,1.0,1.0,7,11,2
Langha B.O,10167.0,2.25,1812.0,0.5819809186584046,0.4180190813415954,0.15068358414478214,0.38300383593980525,0.3230058030884233,0.14330677682698928,0.15068358414478214,0.1599291826497492,0.3678567915806039,0.14330677682698928,0.0,1.0,7,11,2
Lawaghoghari B.O,9650.0,2.0,1808.0,0.5184455958549222,0.4815544041450777,0.19896373056994818,0.23823834196891192,0.4361658031088083,0.1266321243523316,0.19896373056994818,0.24880829015544043,0.23823834196891192,0.1266321243523316,1.0,1.0,7,11,2
Ledori B.O,10441.0,2.25,0.0,0.45321329374580976,0.5467867062541902,0.24786897806723493,0.2905851929891773,0.2636720620630208,0.197873766880567,0.24786897806723493,0.28215688152475815,0.2721003735274399,0.197873766880567,1.0,1.0,7,11,0
Lehgadua B.O,9673.0,2.0,3602.0,0.44763775457458904,0.5523622454254109,0.33939832523519076,0.25028429649539957,0.30528274578724285,0.10503463248216685,0.33939832523519076,0.18319032358110204,0.0,0.10503463248216685,0.0,1.0,7,11,0
Lingajatlapur B.O,9533.0,2.125,4864.0,0.548410783593832,0.45158921640616806,0.23895940417497116,0.3092415818734921,0.3051505297388021,0.14664848421273471,0.23895940417497116,0.0,0.10416448127556907,0.14664848421273471,0.0,1.0,7,11,0
Lodhikheda S.O,10636.0,2.25,1025.0,0.43333960135389243,0.5666603986461075,0.24210229409552464,0.2767957878901843,0.35671305001880405,0.12438886799548703,0.24210229409552464,0.3433621662279052,0.1937758555848063,0.12438886799548703,1.0,1.0,7,11,0
Lohangi B.O,9407.0,2.125,1134.0,0.47145742532156903,0.5285425746784309,0.3152971191665781,0.27341341554161797,0.25629850111619007,0.1549909641756139,0.3152971191665781,0.0,0.40916338896566384,0.1549909641756139,1.0,1.0,7,11,0
Lohangi Raiyat B.O,12886.0,2.375,0.0,0.5143566661493093,0.4856433338506907,0.24181282011485333,0.39965854415644886,0.1854726059289151,0.1730560297997827,0.24181282011485333,0.16940866056185008,0.41572248952351387,0.1730560297997827,1.0,1.0,7,11,0
Lotiya B.O,11717.0,2.375,1710.0,0.5072970896987283,0.49270291030127167,0.14619783220960997,0.3661346761116327,0.297772467355125,0.18989502432363234,0.14619783220960997,0.2201928821370658,0.297772467355125,0.18989502432363234,1.0,1.0,7,11,2
Machagora B.O,11321.0,2.25,0.0,0.4997791714512852,0.5002208285487147,0.16164649765921738,0.2759473544739864,0.3467008214822012,0.215705326384595,0.16164649765921738,0.6226481759561876,0.0,0.215705326384595,1.0,1.0,7,11,4
Madai B.O,38680.0,2.0833333333333335,11091.0,0.5308428128231645,0.4691571871768356,0.2171147880041365,0.38500517063081696,0.2691830403309204,0.12869700103412615,0.2171147880041365,0.22740434332988624,0.14004653567735265,0.12869700103412615,1.0,1.0,7,11,2
Mahalpur B.O,11327.0,2.375,0.0,0.42756246137547455,0.5724375386245255,0.22380153615255585,0.2864836232012007,0.4182042906330008,0.07151055001324269,0.22380153615255585,0.4881257173126159,0.2165621965215856,0.07151055001324269,1.0,1.0,7,11,0
Mahuljhir B.O,13030.0,2.25,2948.0,0.42801227935533387,0.5719877206446662,0.2510360706062932,0.32601688411358404,0.21780506523407522,0.20514198004604758,0.2510360706062932,0.0,0.3175748273215656,0.20514198004604758,0.0,1.0,7,11,4
Mainikhapa B.O,13300.0,2.125,2104.0,0.500827067669173,0.49917293233082705,0.24857142857142858,0.24969924812030075,0.32473684210526316,0.1769924812030075,0.24857142857142858,0.27827067669172934,0.13796992481203008,0.1769924812030075,1.0,1.0,7,11,0
Mangurli B.O,13072.0,2.125,2751.0,0.4917380660954712,0.5082619339045288,0.223531211750306,0.4057527539779682,0.25152998776009794,0.11918604651162791,0.223531211750306,0.09447674418604651,0.3523561811505508,0.11918604651162791,1.0,1.0,7,11,0
Mankadehi B.O,14011.0,2.25,2996.0,0.578259938619656,0.42174006138034403,0.25929626721861393,0.35365070301905643,0.21540218399828706,0.17165084576404255,0.25929626721861393,0.22104061094854044,0.13418028691742204,0.17165084576404255,0.0,1.0,7,11,0
Markahandi B.O,12667.0,2.375,937.0,0.45211968106102474,0.5478803189389753,0.21733638588458198,0.4143838320044209,0.19428436093787005,0.17399542117312702,0.21733638588458198,0.4143838320044209,0.12031262335201705,0.17399542117312702,1.0,1.0,7,11,0
Markawara B.O,13033.0,2.25,2652.0,0.49505102432287273,0.5049489756771273,0.20240926877925267,0.4054323639990793,0.31374203943834883,0.07841632778331926,0.20240926877925267,0.0,0.5156909383871711,0.07841632778331926,0.0,1.0,7,11,2
Marud B.O,11353.0,2.125,4460.0,0.4233242314806659,0.5766757685193341,0.21078129128864617,0.2834493085528054,0.31463049414251737,0.191138906016031,0.21078129128864617,0.0,0.20523209724301947,0.191138906016031,1.0,1.0,7,11,2
Mau B.O,57074.0,2.125,13185.0,0.5281739496092792,0.47182605039072084,0.19061218768616184,0.3188492133020289,0.32443844833023794,0.1661001506815713,0.19061218768616184,0.1798717454532712,0.23240004205067105,0.1661001506815713,1.0,1.0,7,11,2
Meghaseoni B.O,11545.0,2.25,3761.0,0.5988739714161975,0.40112602858380253,0.1253356431355565,0.4351667388479861,0.3075790385448246,0.13191857947163274,0.1253356431355565,0.20329146816803811,0.213685578172369,0.13191857947163274,0.0,1.0,7,11,2
Meghdone B.O,12113.0,2.25,4233.0,0.49409725088747625,0.5059027491125238,0.28572607941880623,0.42730950218773217,0.2360274085693057,0.05093700982415587,0.28572607941880623,0.2337983984149261,0.08007925369437795,0.05093700982415587,1.0,1.0,7,11,0
Mohgaon Haveli S.O,13329.0,2.375,0.0,0.45674844324405434,0.5432515567559457,0.18103383599669892,0.37482181709055445,0.33971040588191165,0.10443394103083502,0.18103383599669892,0.17765773876509866,0.5368744842073674,0.10443394103083502,0.0,1.0,7,11,2
Mohkhed B.O,11710.0,2.125,990.0,0.5558497011101623,0.44415029888983776,0.25098206660973527,0.3209222886421862,0.23467122117847994,0.19342442356959863,0.25098206660973527,0.0,0.47105038428693424,0.19342442356959863,1.0,1.0,7,11,4
Mordongari B.O,21965.0,2.125,9120.0,0.45044388800364216,0.5495561119963578,0.17391304347826086,0.3497837468700205,0.3562485772820396,0.12005463236967903,0.17391304347826086,0.12478943774186205,0.16603687684953336,0.12005463236967903,1.0,1.0,7,11,2
Mothar B.O,10629.0,2.25,4142.0,0.5500047041113933,0.44999529588860665,0.20547558566186847,0.25449242638065667,0.3896885878257597,0.15034340013171513,0.20547558566186847,0.25449242638065667,0.0,0.15034340013171513,1.0,1.0,7,11,2
Moya B.O,35973.0,2.25,3788.0,0.5110499541322658,0.4889500458677341,0.22564145331220636,0.34375781836377284,0.26839574125038224,0.16220498707363856,0.22564145331220636,0.13571289578294832,0.3711394657103939,0.16220498707363856,1.0,1.0,7,11,2
Mujawar B.O,9566.0,2.0,0.0,0.449195065858248,0.550804934141752,0.21931841940204894,0.278904453272005,0.25778799916370476,0.24398912816224128,0.21931841940204894,0.25778799916370476,0.278904453272005,0.24398912816224128,1.0,1.0,7,11,4
Munganapar B.O,11269.0,2.125,2406.0,0.46996184222202503,0.530038157777975,0.22646197533055284,0.45949063803354334,0.2391516549826959,0.07489573165320791,0.22646197533055284,0.0810187239329133,0.4041174904605555,0.07489573165320791,1.0,1.0,7,11,0
Muttor B.O,8684.0,2.125,1534.0,0.5657531091662829,0.4342468908337172,0.16167664670658682,0.39279134039613084,0.3263473053892216,0.1191847075080608,0.16167664670658682,0.11158452326116997,0.43090741593735604,0.1191847075080608,1.0,1.0,7,11,2
Nagri B.O,10106.0,2.0,1621.0,0.41895903423708686,0.5810409657629131,0.260835147437166,0.2601424896101326,0.29329111418959036,0.18573124876311103,0.260835147437166,0.29329111418959036,0.09974272709281615,0.18573124876311103,1.0,1.0,7,11,0
Nandan S.O,11577.0,2.0,1990.0,0.35993780772220785,0.6400621922777922,0.2958452103308284,0.2587889781463246,0.2637125334715384,0.18165327805130863,0.2958452103308284,0.18813164032132676,0.16247732573205495,0.18165327805130863,1.0,1.0,7,11,0
Nandanwani B.O,9761.0,2.125,2327.0,0.6564901137178568,0.34350988628214324,0.15510705870300173,0.3455588566745211,0.30468189734658335,0.19465218727589387,0.15510705870300173,0.4118430488679439,0.0,0.19465218727589387,0.0,1.0,7,11,2
Nandewani B.O,13712.0,2.25,2393.0,0.47607934655775963,0.5239206534422404,0.26144982497082847,0.3986289381563594,0.2537193698949825,0.08620186697782964,0.26144982497082847,0.18166569428238039,0.2961639439906651,0.08620186697782964,1.0,1.0,7,11,0
Navegaon B.O,10386.0,2.25,0.0,0.42932794145965725,0.5706720585403428,0.16589639899865202,0.3350664355863663,0.29173887926054304,0.20729828615443865,0.16589639899865202,0.2651646447140381,0.36164067013287116,0.20729828615443865,0.0,1.0,7,11,2
Newton Chikhali S.O,9979.0,2.125,0.0,0.4245916424491432,0.5754083575508568,0.25683936266158935,0.27688145104719913,0.3806994688846578,0.08557971740655376,0.25683936266158935,0.48411664495440426,0.17346427497745265,0.08557971740655376,1.0,1.0,7,11,0
Nimni B.O,10733.0,2.0,3954.0,0.4878412373055064,0.5121587626944936,0.21382651635143948,0.33960682008758036,0.3533960682008758,0.09317059536010436,0.21382651635143948,0.21289481039783845,0.11171154383676511,0.09317059536010436,1.0,1.0,7,11,2
Nonia Karbal B.O,11553.0,2.0,2716.0,0.5167488963905479,0.4832511036094521,0.1807322773305635,0.42620964251709514,0.28615943910672553,0.10689864104561586,0.1807322773305635,0.28615943910672553,0.19111918982082576,0.10689864104561586,1.0,1.0,7,11,2
Pagara B.O,35001.0,2.125,10479.0,0.5348132910488271,0.4651867089511728,0.1390817405216994,0.3854461301105683,0.3077912059655438,0.16768092340218851,0.1390817405216994,0.1297962915345276,0.2640495985828976,0.16768092340218851,1.0,1.0,7,11,2
Paijanwara B.O,10644.0,2.125,2566.0,0.6029688087185269,0.39703119128147313,0.26484404359263436,0.34113115370161595,0.2820368282600526,0.11198797444569711,0.26484404359263436,0.07985719654265314,0.3022360015031943,0.11198797444569711,1.0,1.0,7,11,0
Palachourai B.O,13924.0,2.25,0.0,0.6009767308244758,0.3990232691755243,0.2020252800919276,0.2918701522550991,0.2954610744039069,0.21064349324906637,0.2020252800919276,0.5873312266590061,0.0,0.21064349324906637,1.0,1.0,7,11,4
Paladone B.O,10284.0,2.25,1942.0,0.4047063399455465,0.5952936600544535,0.25680669000388956,0.20196421625826527,0.27586542201478026,0.26536367172306496,0.25680669000388956,0.2889926098794243,0.0,0.26536367172306496,1.0,1.0,7,11,4
Palakhed B.O,11708.0,2.375,0.0,0.5672189955585925,0.4327810044414076,0.19183464297915956,0.4078407926204305,0.26110351896139394,0.13922104543901606,0.19183464297915956,0.5587632388110694,0.11018107277075503,0.13922104543901606,1.0,1.0,7,11,2
Palatwara B.O,10439.0,2.0,3472.0,0.43337484433374845,0.5666251556662516,0.17549573713957276,0.2847973943864355,0.3874892231056615,0.1522176453683303,0.17549573713957276,0.20749113899798832,0.13219657055273493,0.1522176453683303,1.0,1.0,7,11,2
Pandharakheda B.O,11576.0,2.25,2874.0,0.4672598479612992,0.5327401520387007,0.1980822391154112,0.4124049758120249,0.28489979267449894,0.10461299239806496,0.1980822391154112,0.2629578438147892,0.18607463718037318,0.10461299239806496,0.0,1.0,7,11,2
Pandhurna Gujari B.O,9524.0,2.0,3398.0,0.4267114657706846,0.5732885342293154,0.2131457370852583,0.35678286434271317,0.30732885342293154,0.12274254514909702,0.2131457370852583,0.30732885342293154,0.0,0.12274254514909702,1.0,1.0,7,11,2
Pandhurna S.O,11234.0,2.125,4745.0,0.47365141534627025,0.5263485846537298,0.17473740430834966,0.33015844756987717,0.3057682036674381,0.18933594445433505,0.17473740430834966,0.213548157379384,0.0,0.18933594445433505,1.0,1.0,7,11,2
Paradsinga B.O,22560.0,2.3125,4153.0,0.5472074468085106,0.45279255319148937,0.23763297872340425,0.31108156028368794,0.29791666666666666,0.15336879432624115,0.23763297872340425,0.16950354609929077,0.2554078014184397,0.15336879432624115,1.0,1.0,7,11,0
Parasgaon B.O,11950.0,2.125,5359.0,0.4717154811715481,0.5282845188284518,0.24292887029288704,0.423765690376569,0.2686192468619247,0.06468619246861924,0.24292887029288704,0.24393305439330543,0.0,0.06468619246861924,1.0,1.0,7,11,0
Parsoli B.O,33008.0,2.0833333333333335,7709.0,0.6050654386815317,0.39493456131846827,0.18238002908385845,0.3740002423654872,0.2934440135724673,0.1501757149781871,0.18238002908385845,0.23994183228308288,0.193952981095492,0.1501757149781871,1.0,1.0,7,11,2
Partala B.O,10992.0,2.25,0.0,0.5462154294032023,0.45378457059679767,0.22070596797671033,0.39055676855895194,0.24845342066957787,0.14028384279475983,0.22070596797671033,0.0,0.6390101892285298,0.14028384279475983,0.0,1.0,7,11,0
Partapur B.O,11616.0,2.25,3255.0,0.48622589531680444,0.5137741046831956,0.10993457300275482,0.4162362258953168,0.3261880165289256,0.14764118457300276,0.10993457300275482,0.24776170798898073,0.21444559228650137,0.14764118457300276,1.0,1.0,7,11,2
Pathari B.O,58533.0,2.2,10535.0,0.4645072010660653,0.5354927989339348,0.23624280320502963,0.31433550304956176,0.31343003092272737,0.13599166282268121,0.23624280320502963,0.17567867698563203,0.2721029163036236,0.13599166282268121,1.0,1.0,7,11,2
Paunar B.O,11333.0,2.125,0.0,0.5175152210359129,0.4824847789640872,0.17303450101473572,0.515750463248919,0.2392129180270008,0.0720021177093444,0.17303450101473572,0.15679872937439338,0.5981646519015266,0.0720021177093444,1.0,1.0,7,11,2
Pendoni B.O,11733.0,2.0,2093.0,0.4407227478053354,0.5592772521946646,0.25432540697178896,0.30912810023012016,0.33802096650473024,0.0985255262933606,0.25432540697178896,0.1596352169095713,0.30912810023012016,0.0985255262933606,1.0,1.0,7,11,0
Petdeori B.O,11571.0,2.25,0.0,0.5086855068706249,0.49131449312937514,0.21069916169734682,0.332209834932158,0.33860513352346383,0.11848586984703137,0.21069916169734682,0.6708149684556218,0.0,0.11848586984703137,1.0,1.0,7,11,0
Pindraikalan B.O,12627.0,2.25,3819.0,0.49615902431298015,0.5038409756870199,0.25659301496792586,0.3956600934505425,0.18642591272669676,0.16132097885483487,0.25659301496792586,0.18507959135186505,0.09455927773818008,0.16132097885483487,1.0,1.0,7,11,0
Pipalpani B.O,23346.0,2.4375,0.0,0.48749250406921957,0.5125074959307805,0.19737856592135697,0.31487192666838004,0.348453696564722,0.139295810845541,0.19737856592135697,0.2631285873383021,0.4001970358948,0.139295810845541,1.0,1.0,7,11,2
Pipariya Mansingh B.O,12617.0,2.125,4621.0,0.5681223745739875,0.43187762542601255,0.25719267654751526,0.28089086153602283,0.2885789014821273,0.17333756043433463,0.25719267654751526,0.0,0.20321788063723548,0.17333756043433463,1.0,1.0,7,11,0
Pipariya Rajguru B.O,12752.0,2.125,2542.0,0.5792816813048933,0.4207183186951067,0.2465495608531995,0.325909661229611,0.24176599749058972,0.18577478042659976,0.2465495608531995,0.36833437892095355,0.0,0.18577478042659976,1.0,1.0,7,11,4
Piplanarayanwar S.O,11318.0,2.0,1738.0,0.4449549390351652,0.5550450609648347,0.20860576073511222,0.360311009012193,0.27451846616009895,0.15656476409259587,0.20860576073511222,0.27451846616009895,0.20675030924191554,0.15656476409259587,1.0,1.0,7,11,2
Pounar B.O,13278.0,2.25,2306.0,0.5710950444344027,0.4289049555655972,0.20469950293718933,0.29386955866847414,0.342295526434704,0.15913541195963246,0.20469950293718933,0.19069136918210575,0.271802982376864,0.15913541195963246,1.0,1.0,7,11,2
Pradhan Ghoghari B.O,11938.0,2.125,4001.0,0.5634109566091473,0.43658904339085275,0.1845367733288658,0.4462221477634445,0.282291841179427,0.08694923772826268,0.1845367733288658,0.0,0.39336572290165855,0.08694923772826268,1.0,1.0,7,11,2
Rajada B.O,11105.0,2.0,3396.0,0.5655110310670869,0.4344889689329131,0.13516434038721298,0.43926159387663216,0.3058081945069788,0.11976587122917605,0.13516434038721298,0.0,0.43926159387663216,0.11976587122917605,1.0,1.0,7,11,2
Rajadi Pipla B.O,12066.0,2.25,1886.0,0.5043925078733632,0.49560749212663685,0.13409580639814353,0.32703464279794464,0.3678932537709266,0.17097629703298525,0.13409580639814353,0.35745068788330847,0.18117023039946958,0.17097629703298525,1.0,1.0,7,11,2
Rajana B.O,12434.0,2.0,2690.0,0.5050667524529516,0.4949332475470484,0.17259128196879525,0.40646614122567154,0.2855879041338266,0.13535467267170662,0.17259128196879525,0.2855879041338266,0.19012385394884992,0.13535467267170662,1.0,1.0,7,11,2
Rajora Kalan B.O,13410.0,2.0,6176.0,0.5083519761372111,0.49164802386278894,0.18814317673378075,0.39157345264727816,0.2733780760626398,0.14690529455630127,0.18814317673378075,0.0,0.20439970171513797,0.14690529455630127,1.0,1.0,7,11,2
Rakhikol B.O,10701.0,2.25,0.0,0.4439771983926736,0.5560228016073264,0.14325763947294645,0.4094944397719839,0.35548079618727224,0.0917671245677974,0.14325763947294645,0.4265956452667975,0.33837959069245865,0.0917671245677974,1.0,1.0,7,11,2
Ramakona B.O,9467.0,2.125,877.0,0.3474173444597021,0.6525826555402979,0.26016689553184746,0.39716911376359987,0.2812929122214007,0.061371078483152,0.26016689553184746,0.4691032005915285,0.11672124220978135,0.061371078483152,1.0,1.0,7,11,0
Rangari B.O,9736.0,2.25,1591.0,0.5248562037797864,0.47514379622021363,0.21631059983566145,0.2798890714872638,0.2941659819227609,0.2096343467543139,0.21631059983566145,0.1424609695973706,0.2681799506984388,0.2096343467543139,1.0,1.0,7,11,4
Ranpeth B.O,11070.0,2.125,3706.0,0.6362240289069557,0.36377597109304427,0.2010840108401084,0.3794037940379404,0.24859981933152664,0.17091237579042456,0.2010840108401084,0.0,0.2932249322493225,0.17091237579042456,1.0,1.0,7,11,2
Ratamati B.O,11822.0,2.0,4675.0,0.4522923363221113,0.5477076636778887,0.15530367112163762,0.3690576890543055,0.2808323464726781,0.19480629335137878,0.15530367112163762,0.0977837929284385,0.15665708002030113,0.19480629335137878,1.0,1.0,7,11,2
Rawanwara B.O,13376.0,2.0,2844.0,0.4217254784688995,0.5782745215311005,0.2360944976076555,0.3128738038277512,0.3145933014354067,0.1364383971291866,0.2360944976076555,0.3145933014354067,0.10025418660287082,0.1364383971291866,1.0,1.0,7,11,0
Richheda B.O,13573.0,2.25,2394.0,0.3968908863184263,0.6031091136815737,0.2170485522728947,0.3316879098209681,0.35032785677447875,0.10093568113165843,0.2170485522728947,0.20599720032417299,0.2996389891696751,0.10093568113165843,1.0,1.0,7,11,0
Ringankhapa B.O,9285.0,2.25,1121.0,0.545288099084545,0.45471190091545505,0.14464189553042542,0.3379644588045234,0.3775982767905223,0.1397953688745288,0.14464189553042542,0.5948303715670437,0.0,0.1397953688745288,1.0,1.0,7,11,2
Rohna B.O,21231.0,2.0625,10749.0,0.4438792331967406,0.5561207668032594,0.2573124205171683,0.2708774904620602,0.33408694833027175,0.13772314069049973,0.2573124205171683,0.0,0.09867646366162687,0.13772314069049973,1.0,1.0,7,11,0
Saikheda B.O,24453.0,2.0625,8943.0,0.49159612317507057,0.5084038768249295,0.19543614280456387,0.3888684415000204,0.2686786897313213,0.14701672596409437,0.19543614280456387,0.2918251339303971,0.0,0.14701672596409437,1.0,1.0,7,11,2
Saliwara Sharda B.O,11033.0,2.125,1954.0,0.4935194416749751,0.5064805583250249,0.2913985316776942,0.27916251246261214,0.3378954046950059,0.09154355116468775,0.2913985316776942,0.1328741049578537,0.3070787637088734,0.09154355116468775,1.0,1.0,7,11,0
Samaswara B.O,11942.0,2.0,5717.0,0.39658348685312345,0.6034165131468766,0.20566069335119747,0.3444146709093954,0.33520348350360074,0.1147211522358064,0.20566069335119747,0.2008876235136493,0.0,0.1147211522358064,1.0,1.0,7,11,2
Sangakheda B.O,10862.0,2.125,0.0,0.5107714969618855,0.48922850303811455,0.23034431964647395,0.3555514638188179,0.3004050819370282,0.11369913459767998,0.23034431964647395,0.43776468422021725,0.2181918615356288,0.11369913459767998,1.0,1.0,7,11,0
Sankh B.O,11849.0,2.0,2237.0,0.5170900497932315,0.4829099502067685,0.3017132247447042,0.3104059414296565,0.3250063296480716,0.06287450417756772,0.3017132247447042,0.1362140265001266,0.3104059414296565,0.06287450417756772,1.0,1.0,7,11,0
Saonga B.O,13258.0,2.125,4675.0,0.5575501583949314,0.4424498416050686,0.2273344395836476,0.3842208477900136,0.2737215266254337,0.11472318600090511,0.2273344395836476,0.30532508674008146,0.0,0.11472318600090511,1.0,1.0,7,11,2
Saori Bazaar S.O,8179.0,2.125,0.0,0.4527448343318254,0.5472551656681746,0.2211761829074459,0.3907568162367038,0.26922606675632715,0.11884093409952316,0.2211761829074459,0.11945225577698985,0.5405306272160411,0.11884093409952316,1.0,1.0,7,11,0
Sarangbihiri B.O,8838.0,2.125,0.0,0.4676397374971713,0.5323602625028286,0.14290563475899526,0.2860375650599683,0.4295089386739081,0.1415478615071283,0.14290563475899526,0.1551255940257977,0.5604209097080788,0.1415478615071283,1.0,1.0,7,11,2
Sarna B.O,13058.0,2.125,2335.0,0.5329300045948844,0.4670699954051156,0.25945780364527493,0.3707305866135702,0.23096952060039821,0.13884208914075663,0.25945780364527493,0.10215959565017614,0.32072292847296674,0.13884208914075663,1.0,1.0,7,11,0
Sausar S.O,10871.0,2.125,4616.0,0.5490755220310919,0.4509244779689081,0.16475025296660842,0.35718885107165854,0.32894857878760003,0.149112317174133,0.16475025296660842,0.0,0.26152147916475027,0.149112317174133,1.0,1.0,7,11,2
Sawarni B.O,12894.0,2.375,1011.0,0.4479602916085001,0.5520397083915,0.16395222584147665,0.4505971769815418,0.17845509539320614,0.2069955017837754,0.16395222584147665,0.4505971769815418,0.10004653327128897,0.2069955017837754,1.0,1.0,7,11,2
Seja B.O,11085.0,2.125,3720.0,0.4918358141632837,0.5081641858367163,0.1456021650879567,0.5249436175011276,0.19016689219666216,0.1392873252142535,0.1456021650879567,0.3795218764095625,0.0,0.1392873252142535,1.0,1.0,7,11,2
Seoni Sausar S.O,12368.0,2.125,3394.0,0.5098641655886158,0.4901358344113842,0.20229624838292368,0.27441785252263906,0.3179172056921087,0.20536869340232858,0.20229624838292368,0.16251617076326003,0.15540103492884863,0.20536869340232858,1.0,1.0,7,11,4
Sidholi B.O,11515.0,2.25,1241.0,0.4393399913156752,0.5606600086843248,0.1881893182805037,0.26391663048198005,0.36613113330438557,0.1817629179331307,0.1881893182805037,0.3369518019973947,0.18532349109856708,0.1817629179331307,1.0,1.0,7,11,2
Sihoramal B.O,13667.0,2.125,3772.0,0.4319894636716178,0.5680105363283823,0.25879856588863687,0.42269700739006366,0.2345796443989171,0.08392478232238237,0.25879856588863687,0.38128338333211387,0.0,0.08392478232238237,0.0,1.0,7,11,0
Singodi S.O,11084.0,2.0,3679.0,0.5816492241068206,0.41835077589317937,0.21192710212919524,0.33056658246120535,0.33191988451822446,0.12558643089137494,0.21192710212919524,0.0,0.33056658246120535,0.12558643089137494,1.0,1.0,7,11,2
Siratha B.O,9673.0,2.25,1866.0,0.5454357489920397,0.45456425100796033,0.23126227643957406,0.28129845962989763,0.34177607774216895,0.14566318618835936,0.23126227643957406,0.16561563113821978,0.26455081153726867,0.14566318618835936,1.0,1.0,7,11,0
Siregaon B.O,25060.0,2.0625,3935.0,0.5353152434158021,0.46468475658419794,0.20550678371907422,0.32657621707901036,0.29992019154030325,0.16799680766161212,0.20550678371907422,0.11324820430965682,0.3562250598563448,0.16799680766161212,1.0,1.0,7,11,2
Sirgora B.O,12606.0,2.0,4297.0,0.5002379819133745,0.4997620180866254,0.17697921624623195,0.33603046168491196,0.3728383309535142,0.1141519911153419,0.17697921624623195,0.18411867364746945,0.18388069173409488,0.1141519911153419,1.0,1.0,7,11,2
Sitajhir B.O,11043.0,2.0,2284.0,0.5444172779136104,0.45558272208638956,0.17386579733767998,0.41718735850765193,0.19985511183555194,0.20909173231911618,0.17386579733767998,0.19985511183555194,0.21035950375803678,0.20909173231911618,1.0,1.0,7,11,2
Sitapar B.O,10716.0,2.25,0.0,0.5340612168719672,0.46593878312803283,0.2680104516610676,0.31513624486748787,0.2528928704740575,0.16396043299738708,0.2680104516610676,0.0,0.5680291153415453,0.16396043299738708,0.0,1.0,7,11,0
Sonakhar B.O,10416.0,2.125,4947.0,0.45842933947772657,0.5415706605222734,0.23799923195084485,0.27428955453149,0.33496543778801846,0.1527457757296467,0.23799923195084485,0.0,0.1343125960061444,0.1527457757296467,1.0,1.0,7,11,0
Surlakhapa B.O,11887.0,2.25,1420.0,0.4472112391688399,0.5527887608311601,0.22974678219904096,0.19979809876335491,0.3239673593000757,0.2464877597375284,0.22974678219904096,0.10254900311264406,0.3017582232691175,0.2464877597375284,1.0,1.0,7,11,4
